177
0.0523599 1.00966
0.0698132 1.01934
0.0872665 1.02531
0.10472 1.0248
0.122173 1.01669
0.139626 1.00106
0.15708 0.978718
0.174533 0.950901
0.191986 0.919054
0.20944 0.884679
0.226893 0.849235
0.244346 0.814072
0.261799 0.780397
0.279253 0.749245
0.296706 0.721474
0.314159 0.697763
0.331613 0.678615
0.349066 0.664369
0.366519 0.655211
0.383972 0.651186
0.401426 0.652214
0.418879 0.658109
0.436332 0.668586
0.453786 0.683286
0.471239 0.701782
0.488692 0.723599
0.506145 0.748224
0.523599 0.77512
0.541052 0.803736
0.558505 0.833518
0.575959 0.863918
0.593412 0.894402
0.610865 0.924458
0.628319 0.953601
0.645772 0.98138
0.663225 1.00738
0.680678 1.03122
0.698132 1.05258
0.715585 1.07115
0.733038 1.08671
0.750492 1.09904
0.767945 1.108
0.785398 1.11347
0.802851 1.11538
0.820305 1.11371
0.837758 1.10845
0.855211 1.09967
0.872665 1.08743
0.890118 1.07184
0.907571 1.05304
0.925025 1.03119
0.942478 1.00647
0.959931 0.979085
0.977384 0.949259
0.994838 0.917222
1.01229 0.883222
1.02974 0.847516
1.0472 0.810369
1.06465 0.77205
1.0821 0.732836
1.09956 0.693003
1.11701 0.652829
1.13446 0.612594
1.15192 0.572571
1.16937 0.533036
1.18682 0.494256
1.20428 0.456494
1.22173 0.420008
1.23918 0.385046
1.25664 0.351848
1.27409 0.320644
1.29154 0.291653
1.309 0.265081
1.32645 0.241123
1.3439 0.219956
1.36136 0.201744
1.37881 0.186634
1.39626 0.174753
1.41372 0.166213
1.43117 0.161101
1.44862 0.159489
1.46608 0.161423
1.48353 0.166927
1.50098 0.176004
1.51844 0.188633
1.53589 0.204768
1.55334 0.22434
1.5708 0.247256
1.58825 0.2734
1.6057 0.302631
1.62316 0.334786
1.64061 0.369684
1.65806 0.407118
1.67552 0.446864
1.69297 0.488683
1.71042 0.532315
1.72788 0.57749
1.74533 0.623923
1.76278 0.671322
1.78024 0.719384
1.79769 0.767804
1.81514 0.816273
1.8326 0.864482
1.85005 0.912125
1.8675 0.9589
1.88496 1.00452
1.90241 1.04869
1.91986 1.09115
